overall,verified,reviewTime,reviewerID,asin,reviewerName,summary,unixReviewTime,vote
5.0,True,2016-08-23,A12LDKOWDBPQTC,B0058YEJ5K,Marci,Great for walking!,1471910400,0
5.0,True,2016-08-20,A2S1234WV0NH27,B0058YEJ5K,Sonj,Simply Supreme.,1471651200,0
5.0,True,2016-08-15,A3R2PQ01UGPDOX,B0058YEJ5K,Michelle,Soooo comfortable.....,1471219200,0
5.0,True,2016-08-15,AV2MXVWMTERBK,B0058YEJ5K,Katherine M.,Five Stars,1471219200,0
5.0,True,2016-08-14,A2UE1H1A7NH56P,B0058YEJ5K,K. Towler,BEST SHOES EVER!,1471132800,0
5.0,True,2016-08-08,A36XF6818PQ4DJ,B0058YEJ5K,Sydney S.,... me the motivation to workout because they feel so good and are great for any training,1470614400,0
3.0,True,2016-08-05,A2SF88GW3AWEFK,B0058YEJ5K,Amazon Junkie,Hurt my knees and back running,1470355200,2
5.0,True,2016-07-27,AIM9MWMG87AWG,B0058YEJ5K,Dennae,Very comfortable shoes. Love,1469577600,0
5.0,False,2016-07-22,AK1X6JAJ2L389,B0058YEJ5K,S. Vanhoose,Great shoes,1469145600,0
3.0,True,2016-07-21,A3IO5BLF4EPZDR,B0058YEJ5K,Wendita,large shoe,1469059200,0
5.0,True,2016-07-19,A26TU9F2BSPSGT,B0058YEJ5K,Christy,Five Stars,1468886400,0
5.0,True,2016-07-18,ABRX0RQNRXX85,B0058YEJ5K,Ivan P.,My wife loves these shoes.,1468800000,0
5.0,True,2016-07-13,A2GXUQFUWMZ2FH,B0058YEJ5K,carlcalico,Love Love Love,1468368000,0
5.0,True,2016-07-01,AS378UOMHULXO,B0058YEJ5K,Amazon Customer,PERFECT,1467331200,0
5.0,True,2016-07-01,A3QX1A6IPFQTN9,B0058YEJ5K,Campsandalwood,Nice shoe,1467331200,5
5.0,True,2016-06-28,A3LJ4LLR2UX4CB,B0058YEJ5K,C.L.,I am so happy with this purchase,1467072000,7
5.0,True,2016-06-25,A34WSGSH5OBAM2,B0058YEJ5K,Darci Claude,Five Stars,1466812800,0
3.0,True,2016-06-21,A2QJWHL4HY9FMF,B0058YEJ5K,Amazon Customer,Cute,1466467200,2
5.0,True,2016-06-19,AXVYVUK058AM3,B0058YEJ5K,HP,Love,1466294400,3
5.0,False,2016-06-16,A1AS1520CGYJ79,B0058YEJ5K,Amazon Customer,Absolutely Perfect Shoe!!,1466035200,3
5.0,True,2016-06-10,AIP4C9MG13COB,B0058YEJ5K,Cheryl A Stoneham,Comfortable and lightweight,1465516800,10
5.0,True,2016-06-05,A1X1DXP9HGXG27,B0058YEJ5K,Andrea Beatriz Spinelli,Five Stars,1465084800,0
5.0,True,2016-06-02,AIO1XEP0AIDQJ,B0058YEJ5K,my3sons+3,Awesome shoes!,1464825600,0
5.0,True,2016-05-29,AYNXCABS73RDW,B0058YEJ5K,DEBRA GRANT,Five Stars,1464480000,0
5.0,True,2016-05-28,A2X2KP4XXM06OU,B0058YEJ5K,Amazon Customer,Five Stars,1464393600,0
5.0,False,2016-05-24,A15DWAOMHKY7F2,B0058YEJ5K,N. Barker,Time to leave the fad of the month for something that works.,1464048000,8
4.0,True,2016-05-24,A2P87PVYP2KLT6,B0058YEJ5K,J Monk,A little annoying because I have to pay attention but they are ...,1464048000,0
5.0,True,2016-05-20,A1OOBIVO3APP7E,B0058YEJ5K,Rosana Maita,Five Stars,1463702400,0
5.0,False,2016-05-18,A2G9JO5SZ3GUXH,B0058YEJ5K,TJ Amber,and the toe area is pretty wide plus plenty long even with socks,1463529600,0
5.0,True,2016-05-16,A14NH559TEDFQL,B0058YEJ5K,Amazon Customer,Five Stars,1463356800,0
5.0,True,2016-05-15,A2KCFRMKVHYSU7,B0058YEJ5K,Saving star,Great and comfy for sports,1463270400,0
4.0,True,2016-05-11,A10RXRZE0TAKPU,B0058YEJ5K,Mark S,A bit pointier toe than depicted...,1462924800,0
5.0,False,2016-05-10,A22WG2NE4D47UM,B0058YEJ5K,Amazon Customer,Best shoes ever!!!,1462838400,0
5.0,True,2016-05-09,A1SC6HVU28ND3D,B0058YEJ5K,Sarah,Five Stars,1462752000,0
5.0,True,2016-05-08,AJDH2WVLX79KA,B0058YEJ5K,brookelynne,Fits wonderful,1462665600,0
4.0,True,2016-05-07,AVHVZJ5HB6FSK,B0058YEJ5K,calacas,Four Stars,1462579200,0
4.0,True,2016-05-04,AG8MPE8CQAPM7,B0058YEJ5K,MerryM,Comfortable and lightweight,1462320000,20
5.0,True,2016-05-04,A1AWX0M8R6A2I1,B0058YEJ5K,CBP,nice,1462320000,0
5.0,True,2016-04-23,AT5OQFDS6PEE1,B0058YEJ5K,H. Heckstall,Five Stars,1461369600,0
5.0,True,2016-04-21,AOFQAZVA6Q6E7,B0058YEJ5K,D. Resendes,Wide Feet so Somewhat Tight,1461196800,3
5.0,True,2016-03-20,A3ONF0JD2UBP54,B0014F7B98,Denise L Woodruff,Love them! So light feeling,1458432000,0
5.0,True,2016-03-18,A3R09ZAUTB2PUU,B0014F7B98,ely concepcion,Five Stars,1458259200,0
4.0,True,2016-03-16,A3P1MRTMU7EH0D,B0014F7B98,Amy S.,you feel like you have a lot of room,1458086400,0
5.0,True,2016-03-13,ATS6HOUGOVX0D,B0014F7B98,Amazon Customer,Exactly What I Was Looking For,1457827200,22
5.0,True,2016-03-06,A12AWD9L3DD93E,B0014F7B98,Amazon Customer,Five Stars,1457222400,0
5.0,True,2016-03-02,A1D6THAJG4XGSP,B0014F7B98,Shoppermom,"Good shoes, tolerable price.",1456876800,0
5.0,True,2018-05-05,A2N97FVE233YZ4,B0014F7B98,GadgetDiva,Five Stars,1525478400,0
5.0,True,2018-05-03,A2YIR9LKJO8W37,B0014F7B98,Hair_bear_xo,Five Stars,1525305600,0
3.0,True,2018-04-30,A3NAUSUOBMW1XH,B0014F7B98,Amazon Customer,Three Stars,1525046400,0
5.0,True,2018-04-26,AHZ8GGXF4BCNP,B0014F7B98,Melissa Williams,Five Stars,1524700800,0
5.0,True,2018-04-24,A1OWUKMLTHKYG,B0014F7B98,Alison,Great Shoe,1524528000,0
5.0,True,2018-04-22,A1VH37JYIIHE3F,B0014F7B98,Margaret,Love these shoes,1524355200,0
3.0,True,2018-04-19,AOZHQ15OKY2ZT,B0014F7B98,Fixalot,Its not as comfortable as I was expecting,1524096000,0
5.0,True,2018-04-18,A2YZERYQTLB8NG,B0014F7B98,Lenci,Very Comfortable,1524009600,0
5.0,True,2018-04-18,A2EGVPBTNJI3HB,B0014F7B98,Amazon Customer,The color pattern and fit is what I liked the most what I liked the least is that ...,1524009600,0
5.0,True,2018-04-16,A1B3W4RSJ1CJEO,B0014F7B98,Kteel717,Great shoe for the price!,1523836800,0
5.0,True,2018-04-15,A3P9DECTULU1B3,B0014F7B98,JP,Great shoe!,1523750400,0
3.0,True,2018-04-13,A353OJ19SEMPT4,B0014F7B98,Annette t.,Three Stars,1523577600,0
3.0,True,2018-04-09,A1CIQ2ULKB933A,B0014F7B98,Pablo Mateo,Three Stars,1523232000,0
5.0,True,2018-04-09,A1TFZVGT6J5NYZ,B0014F7B98,Sandra calleros,Five Stars,1523232000,0
5.0,True,2018-04-08,A2IJJUO99LXIXG,B0014F7B98,Aline J Cone,Love these shoes,1523145600,0
5.0,True,2018-04-07,A1CKPC88NHMYGR,B0014F7B98,Cynthia Foyer,Five Stars,1523059200,0
5.0,True,2018-04-04,A1S4O68F0UG4GA,B0014F7B98,JAXJAG,Great cross trainer,1522800000,0
4.0,True,2018-04-03,A8C8Q1GQPYPR3,B0014F7B98,Natasha Henry,They are comfortable for the most but just a bit narrow,1522713600,0
5.0,True,2018-04-03,A3RHNGQAZWUX01,B0014F7B98,Masher41,staple sneakers,1522713600,0
5.0,True,2018-03-31,A2ILUTAAPPZY79,B0014F7B98,Proud dad,Great looking shoe,1522454400,0
5.0,True,2018-03-28,A21PLUMLST80EK,B0014F7B98,The Lucky One,Great shoes.,1522195200,0
3.0,True,2018-03-27,A1R9CFF27RIALC,B0014F7B98,Danielle,"Style 10/10, Comfort 3/10",1522108800,0
5.0,True,2018-03-22,A3KKVVAINMZF9D,B0014F7B98,Nadege Marcellus,these shoes are great! Very lightweight and fits comfortably on my feet ...,1521676800,0
5.0,True,2018-03-22,AHQZL3LSIR57E,B0014F7B98,Donna Rische,Great shoes. Fit perfectly,1521676800,0
5.0,True,2018-03-21,A36UF843501J4Y,B0014F7B98,Alisha K. Casey,Five Stars,1521590400,0
5.0,True,2018-03-20,AJ74ZOS1UKOBA,B0014F7B98,keith jones,Perfect. Lightweight and comfortable all day,1521504000,0
5.0,True,2018-03-19,A3UTTXFSBNV2V7,B0014F7B98,Mary,My knees feel better so so hard so good,1521417600,0
5.0,True,2018-03-19,A2QPBIA0HKEL96,B0014F7B98,kristin,Five Stars,1521417600,0
4.0,True,2018-03-17,AHXQ0PAMEKC0P,B0014F7B98,ALH,"Comfortable, lightweight Xtrainer",1521244800,0
5.0,True,2018-03-13,A2P6I9PGAVEW6E,B0014F7B98,kathleen Malcomb,Great shoe!,1520899200,0
1.0,True,2018-03-11,A6CXK8NXD50R2,B0014F7B98,MMB,Returned...looked cheap,1520726400,0
5.0,True,2018-03-05,A39943Z2419XIU,B0014F7B98,Amazon Customer,Fits to size,1520208000,0
5.0,True,2018-03-02,A2RZ3T3ECENTMO,B0014F7B98,Jo,Very comfortable shoes. This is my second pair of this ...,1519948800,0
5.0,True,2018-02-28,A16BGUHQH20CIP,B0014F7B98,Van G,Sleek and sporty,1519776000,0
5.0,True,2018-02-27,A3O3KF45YVTOGY,B0014F7B98,Amazon Customer,I love the shoes and the description and photos were accurate,1519689600,0
5.0,True,2018-02-27,A3TLWN2BRF1QH5,B0014F7B98,Brittany C.,Great fit!,1519689600,0
5.0,True,2018-02-27,A2ZGEESHHGFZKL,B0014F7B98,Janelle Drenowatz,Lightweight,1519689600,0
1.0,True,2018-02-25,AUE82PKEUMKZB,B0014F7B98,NAME_NOT_RETURNED,Squeaky soles,1519516800,0
2.0,True,2018-02-25,A2UVALXRJ35D1A,B0014F7B98,Amazon Customer,Two Stars,1519516800,0
5.0,True,2018-02-21,A3E05IUHHCTRJC,B0014F7B98,Sahar Mahboob,Comfortable and,1519171200,0
5.0,True,2018-02-20,A3RNGBSBRJ3YAQ,B0014F7B98,Andrea L Hogan,Their Cute and Pink,1519084800,0
5.0,True,2018-02-14,A13W5DGU9QF721,B0014F7B98,Marjorie J. Moore,Five Stars,1518566400,0
5.0,True,2018-02-14,A2QRWCN5YR05G9,B0014F7B98,Amazon Customer,Smooth and confortable.,1518566400,0
5.0,True,2018-02-12,A2UALK0MY7S3C2,B0014F7B98,salina,Five Stars,1518393600,0
5.0,True,2018-02-01,A5JF4EQ9MQC78,B0014F7B98,Rosalyn Russell,decent arch support and comfortably to wear all day doing regular activity and sprinting,1517443200,0
5.0,True,2018-02-01,A3VGHF7VNFBMCQ,B0014F7B98,sporting road,Five Stars,1517443200,0
5.0,True,2018-01-29,A13JGYKUU10QKH,B0014F7B98,jled,Good shoes,1517184000,0
4.0,True,2018-01-25,ATHL3S7ZD436V,B0014F7B98,Joanna D,Good shoes,1516838400,0
5.0,True,2018-01-18,A36T5MSMYI9F3C,B0014F7B98,Lee Berrey,Five Stars,1516233600,0
5.0,True,2018-01-11,ACZAPPQ95QM86,B0014F7B98,Shannon Youngblood,Five Stars,1515628800,0
1.0,True,2018-01-10,A23TE15JI8Q2YQ,B0014F7B98,sonia,One Star,1515542400,0
5.0,True,2018-01-10,AC5PPX3XLCZN1,B0014F7B98,G.K. Hyder,Glad I read the reviews and ordered a half size ...,1515542400,2
3.0,True,2018-01-09,A3U0BBRU2Q85LE,B0014F7B98,Alix gray,Not in perfect condition,1515456000,0
5.0,True,2018-01-08,A174EEWMHB3J8N,B0014F7B98,sneakerlover,"Very comfortable, cute, and long-lasting",1515369600,0
5.0,True,2018-01-08,A1VXFXHDY4SRI5,B0014F7B98,Trl,"Super light-weight, nice tread and arch support - love them so far!",1515369600,0
5.0,True,2018-01-07,A1FQAVH5JBSV6A,B0014F7B98,Renata,Five Stars,1515283200,0
5.0,True,2017-12-29,A2GBBOXDACUA6,B0014F7B98,Amazon Customer,My wife loves these shoes. We have both been ...,1514505600,0
5.0,True,2017-12-28,A2LZMWZ1CM4PF3,B0014F7B98,Kitten,New Favorite Shoes,1514419200,0
2.0,True,2017-12-17,A1UVWOQTPDSYGY,B0014F7B98,Heather,Foam compresses,1513468800,0
5.0,True,2017-12-17,A18530DRJJ0QAF,B0014F7B98,Phyllis Cecilia McCray,Five Stars,1513468800,0
3.0,True,2017-12-05,A2LSGH30A8AN2Y,B0014F7B98,Karen Andrews,I usually wear a 9 but could have easily ordered a 8,1512432000,0
5.0,True,2017-12-05,A1LKTJ6HKH077C,B0014F7B98,m.e,Five Stars,1512432000,0
5.0,True,2017-12-04,A1DX2WRQ2ZHAEK,B0014F7B98,Amazon Customer,Five Stars,1512345600,0
5.0,True,2017-11-30,A2PWOO618R3IKJ,B0014F7B98,Faith Harrison,Five Stars,1512000000,0
3.0,True,2017-11-30,AERFS3FMQJJ9L,B0014F7B98,Amazon Customer,Fits snug,1512000000,0
3.0,True,2017-11-28,A22FYN2DKXSWS0,B0014F7B98,APrime Tower,"Not sure why, but my mid section of my ...",1511827200,0
4.0,True,2017-11-28,A22WH1BPQH7XJD,B0014F7B98,Priscilla Wallace ,Love,1511827200,0
5.0,True,2017-11-27,A3OP70LPLALBKN,B0014F7B98,Chelsea,Five Stars,1511740800,0
1.0,True,2017-11-19,A1BN6I0B2OF7WB,B0014F7B98,goldenhikergirl,TOO NARROW!,1511049600,0
5.0,True,2017-11-14,A2PYQN4T4LV0NP,B0014F7B98,Brittany,Consider sizing down 1 size,1510617600,0
4.0,True,2017-11-11,A14LN0R1PQA5WI,B0014F7B98,Robin,Seem to Run Big,1510358400,0
5.0,True,2017-11-10,A35U6TP5276HMD,B0014F7B98,LORNA DOUGLAS,Five Stars,1510272000,0
5.0,True,2017-11-09,AKZNLII88A0KO,B0014F7B98,Amazon Customer,Perfect for trails,1510185600,0
4.0,True,2017-11-07,A3PZ1TJ71WPLXV,B0014F7B98,Mellany Upshaw,Four Stars,1510012800,0
2.0,True,2017-11-05,A3M69Q5SNV7U0X,B0014F7B98,Amazon Customer,"Zumba) - and really wanted to like them, since I loved the color and the ...",1509840000,6
5.0,True,2017-11-04,A2GOOFFNUI20XI,B0014F7B98,Jerry Holley,Five Stars,1509753600,0
3.0,True,2017-11-04,A10Z8PKPUJ7YHO,B0014F7B98,Pen Name,Three Stars,1509753600,0
4.0,True,2017-11-03,AHFAVT1MUB29W,B0014F7B98,Diego,Size problem,1509667200,0
5.0,True,2017-11-02,A10X6EMVZGVX9E,B0014F7B98,vanessa nix,Five Stars,1509580800,0
4.0,True,2017-10-31,A3JPU96NVWGUF5,B0014F7B98,AnonymousBeaver,"True to size, would recommend",1509408000,0
5.0,True,2017-10-29,A2620Z0QR2OFYC,B0014F7B98,matt,Best birthday present,1509235200,0
5.0,True,2017-10-26,A312BTXKFHK927,B0014F7B98,D. Bonnet,Purchased these for my wife as she has a similar ...,1508976000,0
5.0,True,2017-10-26,A30HFZ2FW8CQBI,B0014F7B98,Mecala Fitzpatrick,I have pretty high arches and my calves always hurt at the ...,1508976000,0
5.0,True,2017-10-25,AF70T61UO8MCD,B0014F7B98,Deb Lyon,Five Stars,1508889600,0
5.0,True,2017-10-24,AJX8JEGB4Z8AI,B0014F7B98,Charla McDaniel,Five Stars,1508803200,0
5.0,True,2017-10-22,A2HMEEX4K9UX81,B0014F7B98,Kerry,Five Stars,1508630400,0
3.0,True,2017-10-18,AKG96VVJ8XANP,B0014F7B98,Sonia Dietrich,They are really light and not as sturdy as what I was looking for but over all ...,1508284800,0
5.0,True,2017-10-13,A34LYR4FWZ77CA,B0014F7B98,Amazon Customer,Five Stars,1507852800,0
3.0,True,2017-10-10,A2M3ZNLCYPZ5A1,B0014F7B98,Luba Capps,l always buy Nike shoes and been happy so far,1507593600,0
5.0,True,2017-10-03,AQAY0P6DQAWDL,B0014F7B98,Ashley Files,Honestly Fantastic Shoes,1506988800,0
5.0,True,2017-10-02,A246RG8KSPK5XS,B0014F7B98,Amazon Customer,Absolutely love these shoes and color,1506902400,0
5.0,True,2017-09-27,A2JCYVQLKWULGM,B0014F7B98,Manda Lynn,Five Stars,1506470400,0
5.0,True,2017-09-27,A1EF7YWCNN7E9K,B0014F7B98,Kelly M,Nike runs small,1506470400,0
5.0,True,2017-09-26,AQWZQKD0N851T,B0014F7B98,Birger B.,Five Stars,1506384000,0
5.0,True,2017-09-25,A3V6I3EA3X3SCE,B0014F7B98,M Corrie,Five Stars,1506297600,0
5.0,True,2017-09-20,AGT48Z76ZQSQU,B0014F7B98,Amazon Customer,Very Happy Customer,1505865600,0
5.0,True,2017-09-18,A2W3B4YHP3HZ9R,B0014F7B98,judy laurel,and very comfortable.,1505692800,0
5.0,True,2017-09-16,AGVYFU0PR5IWV,B0014F7B98,Amazon Customer,nice sneakers. Fit as expected,1505520000,0
5.0,True,2017-09-14,A2SU06VTWMFP7C,B0014F7B98,ange edmounds harrison,5 stars,1505347200,0
5.0,True,2017-09-13,AVZB7UFLT6VD,B0014F7B98,Robbin,Five Stars,1505260800,0
5.0,True,2017-09-10,ANPPQ1G3RP88H,B0014F7B98,Amazon Customer,Five Stars,1505001600,0
5.0,True,2017-09-07,ABONZZSS8YG3K,B0014F7B98,Delores Williams,These shoes fit like a glove,1504742400,0
5.0,True,2017-09-05,A2T8BWOO7BFBWY,B0014F7B98,vera alster,Five Stars,1504569600,0
5.0,True,2017-09-04,A1NTI9B7VY30JM,B0014F7B98,lezanaz,Five Stars,1504483200,0
4.0,True,2017-08-29,AM9TTLTT6DR1W,B0014F7B98,Karen VanFossen,Nike always makes a good shoe.,1503964800,0
1.0,True,2017-08-29,AP8CWOZ30P4GH,B0014F7B98,Marie,One Star,1503964800,0
5.0,True,2017-08-29,A2ORP5RT8NQ0Q7,B0014F7B98,Jackie Carola,Five Stars,1503964800,0
5.0,True,2017-08-27,A5Z3UGOPDBJPW,B0014F7B98,Carol, Shoes,1503792000,0
4.0,True,2017-08-24,A2GWLCDWM7V59I,B0014F7B98,Carol G,Love these shoes,1503532800,0
1.0,True,2017-08-24,A2XUQXG9J9SRTG,B0014F7B98,JMH515,I loved these shoes,1503532800,0
5.0,True,2017-08-21,A2R0RL0TF6E9VC,B0014F7B98,SadDad,perfect,1503273600,0
5.0,True,2017-08-20,AB29N6EMOFEVW,B0014F7B98,dan h.,Five Stars,1503187200,0
3.0,True,2017-08-17,A2Y2IKO63FNHQE,B0014F7B98,Sandie,found a Ryka pair I liked,1502928000,0
5.0,True,2017-08-17,A1OK7HI3YI9682,B0014F7B98,Mel B,Five Stars,1502928000,0
5.0,True,2017-08-15,A39U1R8S96YIR4,B0014F7B98,Amazon Customer,Five Stars,1502755200,0
5.0,True,2017-08-14,A1Z37N7XE7FRD2,B0014F7B98,gi,the best sneakers by far,1502668800,0
5.0,True,2017-08-12,A3LGYYLGO2KJOE,B0014F7B98,Bree,Classically comfortable and durable,1502496000,0
4.0,True,2017-08-11,A1J3XYI0M1D0LW,B0014F7B98,ellen,Four Stars,1502409600,0
3.0,True,2017-08-08,A9KR8PT0Z47CL,B0014F7B98,Chandler F,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,1502150400,0
5.0,True,2017-08-08,A1AUEUD7NP1LUC,B0014F7B98,Flip Flop Life,Five Stars,1502150400,0
5.0,True,2017-08-07,A177WB7O660HS8,B0014F7B98,shannon Donaldson,Five Stars,1502064000,0
5.0,True,2017-08-04,A38BS1VCQ4XSGV,B0014F7B98,ptovar,Love the color and fit,1501804800,0
3.0,True,2017-08-02,A38X15IJFAPHZP,B0014F7B98,Anonymous,OK,1501632000,0
5.0,True,2017-07-20,A1OFFB5DLIHH41,B0014F7B98,Amazon Customer,Great fit!,1500508800,0
5.0,True,2017-07-18,A1PFKS00R93MRZ,B0014F7B98,Rakesh Duneja,Very satisfied with the seller - delivered on time,1500336000,0
4.0,True,2017-07-18,A23H50RT6SLXY9,B0014F7B98,Edle Liljeblad,Four Stars,1500336000,0
5.0,True,2017-07-18,APWLFTPOXQCCG,B0014F7B98,Andrea T.,Comfortable shoe for both workout sessions and walking,1500336000,0
5.0,True,2017-07-18,AN5PL4KUZS35E,B0014F7B98,Dilly Anderson,Five Stars,1500336000,0
5.0,True,2017-07-18,A37EEIAK5YJGTS,B0014F7B98,myrtlyn Allen Skeeling,Five Stars,1500336000,0
5.0,True,2017-07-18,A87LWEOT3ZJU7,B0014F7B98,Amazon Customer,These are the best shoes I have ever use for my workouts,1500336000,0
5.0,True,2017-07-18,A1LCV2UNXGHB0W,B0014F7B98,luvtoshop,I love these shoes,1500336000,0
5.0,True,2017-07-15,A3O0UBMD8CSF1V,B0014F7B98,Jennifer S. Flack,Five Stars,1500076800,0
3.0,True,2017-07-15,A184AKBVD3WI86,B0014F7B98,Elke,Low cut heels,1500076800,0
5.0,True,2017-07-09,A3I0ZDRING4F8W,B0014F7B98,S,Perfect,1499558400,0
5.0,True,2017-07-08,AXZ02W7FMBC35,B0014F7B98,Bill Ellenwood II,Exactly what I wanted,1499472000,0
4.0,True,2017-07-07,A29K85C92Z8HGR,B0014F7B98,MET,Light shoes,1499385600,0
3.0,False,2017-07-01,AE6W48FPMKO4L,B0014F7B98,PineTree,Good indoor training shoes,1498867200,0
5.0,True,2017-06-30,AKY3EYDEZVW6C,B0014F7B98,AmazonAbuser,So Perf.,1498780800,0
5.0,True,2017-06-28,A1GQ2TRY8J631M,B0014F7B98,K,Five Stars,1498608000,0
5.0,True,2017-06-26,A21M1G84SE8SOO,B0014F7B98,Pat Chavez,Five Stars,1498435200,0
5.0,True,2017-06-21,AU2OMN6TEN4GA,B0014F7B98,Amazon Customer,Great work out shoe,1498003200,0
5.0,True,2017-06-20,A2PJ5F6BY1TZNK,B0014F7B98,Jennifer,I love these shoes so much that I reordered another pair ...,1497916800,0
5.0,True,2017-06-20,A3B23RZXRXYT9Q,B0014F7B98,Babsly ,"Comfortable, light weight, nice.",1497916800,0
4.0,True,2017-06-19,A3JTZ664IGZIOK,B0014F7B98,Aprildiver,Four Stars,1497830400,0
5.0,True,2017-06-19,A2JOUOASELY1XR,B0014F7B98,R. Petersen,I feel like this pair of shoes was made for my feet,1497830400,0
5.0,True,2017-06-19,ADTQ22MUSQFIR,B0014F7B98,Amazon Customer,Awesome shoes!!!,1497830400,0
3.0,True,2017-06-16,A1OM5S4Z9J2JQQ,B0014F7B98,Hassnaa,Just wasn't what i was looking for,1497571200,0
5.0,True,2017-06-15,AXJZFD1IUBAE7,B0014F7B98,Joanna Lyn,"So comfortable, I don't even feel like I have a ...",1497484800,0
5.0,True,2017-06-15,A3UO0DDWXIJ8DW,B0014F7B98,Dawn Houston,Five Stars,1497484800,0
5.0,True,2017-06-14,A4GR8SDFRBSDV,B0014F7B98,Amazon Customer,Five Stars,1497398400,0
5.0,True,2017-06-13,A29ACU3O9IMICZ,B0014F7B98,SWS,Five Stars,1497312000,0
5.0,True,2017-06-08,A9C9408H23DRM,B0014F7B98,Nena,Five Stars,1496880000,0
1.0,True,2017-06-05,A3T9CL6JYWAP40,B0014F7B98,Stacie,Falling apart already!!,1496620800,0
5.0,True,2017-06-02,A3W0GO31B8Y2KE,B0014F7B98,Kristin Swearengen,Five Stars,1496361600,0
5.0,True,2017-05-30,A3GQXGVAIH5EU4,B0014F7B98,Hailey Lapp,Five Stars,1496102400,0
5.0,True,2017-05-30,A14LVJDMDABMML,B0014F7B98,Chris,love the fit,1496102400,0
4.0,True,2017-05-29,AJWKZNI5VHW86,B0014F7B98,Carol-Anne Quinn,Nike,1496016000,0
3.0,True,2017-05-25,A3J4XAGMLTHFHZ,B0014F7B98,Susan,Nope,1495670400,0
5.0,True,2017-05-22,A12FBA7DCFE5W7,B0014F7B98,Julia,It is comfortable.,1495411200,0
5.0,True,2017-05-22,A2ZE58RF22658T,B0014F7B98,Dcf42,Perfect cross trainers,1495411200,0
5.0,False,2017-05-19,AT7UEQ7UJB0RU,B0014F7B98,J.T.,Great training shoes,1495152000,2
5.0,False,2017-05-19,AT7UEQ7UJB0RU,B0014F7B98,J.T.,Amazing training Sneakers.,1495152000,4
4.0,True,2017-05-18,A10WPKF2VH1JWY,B0014F7B98,J. Mitchell,HIIT shoes,1495065600,0
4.0,True,2017-05-15,A2ABEGA0S52R5E,B0014F7B98,Katie Yockey,Four Stars,1494806400,0
3.0,True,2017-05-10,ADD8OMIBXZ89G,B0014F7B98,Gwen F.,Lack support but overall good shoe,1494374400,0
5.0,True,2017-05-07,A1P2JWDZ4SFW78,B0014F7B98,ND,Adorable shoes,1494115200,0
5.0,True,2017-05-06,AI4KO5XDRKDFR,B0014F7B98,Ms. Trainer,Wide sneaker for wide feet,1494028800,0
5.0,True,2017-05-05,A24DSR6Y3A08QM,B0014F7B98,Luiza A.,I've been using these to exercise and they are nice a roomy and allow my feet to breath,1493942400,0
5.0,True,2017-05-03,A1E4Y7BABMEA03,B0014F7B98,KV,Five Stars,1493769600,0
5.0,True,2017-05-03,AJDX5KE665V0K,B0014F7B98,Msmatt,Five Stars,1493769600,0
4.0,True,2017-05-02,A1SR58S4CXKU5G,B0014F7B98,Leslie Marks,Great training shoes,1493683200,0
5.0,True,2017-05-01,A3D71DQPAAI6O4,B0014F7B98,Deanna S. Beres,Five Stars,1493596800,0
5.0,True,2017-04-28,AASAT3YLO3WTB,B0014F7B98,Rerch,Five Stars,1493337600,0
4.0,True,2017-04-27,A1RNS06YMZXM0K,B0014F7B98,Amazon Customer,Four Stars,1493251200,0
4.0,True,2017-04-27,A21SV1XYXF2GK,B0014F7B98,Morgan Slimskey,and they were great! Super comfortable,1493251200,0
5.0,True,2017-04-26,A17DW041T4X7TJ,B0014F7B98,Anne M. Guss,Five Stars,1493164800,0
5.0,True,2017-04-25,A14TS9PCRLLWEG,B0014F7B98,Lynda J. Ottey,I love these shoes my second pair of 40 plus $ ...,1493078400,0
4.0,True,2017-04-24,A2ZMHBMNYFXOX7,B0014F7B98,Juliana,They fit as expected and perfect for training,1492992000,0
5.0,True,2017-04-24,A1K0VEMIB5QF7I,B0014F7B98,Amazon Customer,Five Stars,1492992000,0
5.0,True,2017-04-20,A135KOM855ZA5,B0014F7B98,Amazon Customer,Five Stars,1492646400,0
5.0,True,2017-04-19,A2IAB9QOQH3IA6,B0014F7B98,Amazon Customer,Five Stars,1492560000,0
5.0,False,2017-04-18,A3S1CGGMXE41RR,B0014F7B98,AA - Amazon Addicted!!,Very Good For Everyday,1492473600,0
5.0,True,2017-04-17,A3B4FM5VE99X4P,B0014F7B98,Candace,Great shoes,1492387200,0
5.0,True,2017-04-15,AKJVCU7H1KDWI,B0014F7B98,madison,Love these shoes,1492214400,0
5.0,True,2017-04-14,AFD4WKNPLPS3I,B0014F7B98,Amazon Customer,Five Stars,1492128000,0
4.0,True,2017-04-11,A36GUL3Z65YSIP,B0014F7B98,J. washington,Super comfortable. I joined Cross Fit and this is ...,1491868800,0
5.0,True,2017-04-11,AT72GRKOXVE25,B0014F7B98,Cristian Sosa,Five Stars,1491868800,0
5.0,True,2017-04-10,A2AEJ9NTLWD61V,B0014F7B98,Karen Mary Rowe,Sooo comfortable,1491782400,0
5.0,True,2017-04-10,AWEIW3G1E0MKO,B0014F7B98,Janie M,So happy.,1491782400,0
4.0,True,2017-04-10,A2IFCGU2IQ6KAV,B0014F7B98,JCSurf,the shoe is nice and provides well for my HIIT and Grit classes ...,1491782400,0
